"AccusedMasterID","CaseMasterID","AccusedName","AgeYear","GenderID","PersonID"
"22095","22657","Naveen H 22658","32","1","A2"
"22096","22660","Suresh Babu A66","55","2","A1"
"22097","22660","Manjunath S 22661","22","2","A2"
"22098","22660","Vijay Patil 22662","53","1","A3"
"22099","22661","Naveen H 22661","19","1","A1"
"22100","22662","Naveen H A52","49","1","A1"
"22101","22663","Vijay Patil A77","36","1","A1"
"22102","22665","Imran Pasha 22665","24","2","A1"
"22103","22667","Suresh Babu 22667","31","1","A1"
"22104","22668","Manjunath S 22668","43","1","A1"
"22105","22669","Manjunath S 22669","43","1","A1"
"22106","22670","Manjunath S 22670","36","1","A1"
"22107","22672","Vijay Patil A172","41","1","A1"
"22108","22674","Naveen H A75","35","1","A1"
"22109","22674","Vijay Patil 22675","19","1","A2"
"22110","22676","Ravi Kumar A176","52","1","A1"
"22111","22676","Manjunath S 22677","22","1","A2"
"22112","22678","Arjun Nayak 22678","51","1","A1"
"22113","22679","Imran Pasha 22679","46","1","A1"
"22114","22680","Naveen H A134","37","1","A1"
"22115","22681","Naveen H A105","22","1","A1"
"22116","22684","Ravi Kumar A179","49","1","A1"
"22117","22686","Vijay Patil 22686","54","1","A1"
"22118","22687","Rizwan Khan 22687","24","1","A1"
"22119","22688","Ravi Kumar A28","53","1","A1"
"22120","22691","Kiran R 22691","51","1","A1"
"22121","22692","Manjunath S A130","25","1","A1"
"22122","22692","Naveen H 22693","21","1","A2"
"22123","22692","Arjun Nayak 22694","38","1","A3"
"22124","22694","Prakash Gowda A142","23","1","A1"
"22125","22694","Prakash Gowda 22695","21","1","A2"
"22126","22695","Manjunath S A122","47","1","A1"
"22127","22695","Kiran R 22696","34","1","A2"
"22128","22695","Arjun Nayak 22697","29","1","A3"
"22129","22697","Rizwan Khan 22697","42","1","A1"
"22130","22698","Kiran R 22698","31","1","A1"
"22131","22699","Ravi Kumar 22699","36","1","A1"
"22132","22703","Ravi Kumar 22703","33","1","A1"
"22133","22705","Prakash Gowda A138","23","1","A1"
"22134","22705","Rizwan Khan 22706","28","2","A2"
"22135","22707","Naveen H A134","22","1","A1"
"22136","22707","Ravi Kumar 22708","30","1","A2"
"22137","22707","Manjunath S 22709","31","1","A3"
"22138","22708","Arjun Nayak 22708","44","1","A1"
"22139","22710","Imran Pasha A59","32","1","A1"
"22140","22712","Kiran R A8","35","2","A1"
"22141","22712","Naveen H 22713","50","1","A2"
"22142","22713","Vijay Patil 22713","35","1","A1"
"22143","22714","Prakash Gowda A29","55","1","A1"
"22144","22715","Prakash Gowda A143","45","1","A1"
"22145","22715","Suresh Babu 22716","25","1","A2"
"22146","22717","Vijay Patil 22717","28","1","A1"
"22147","22718","Rizwan Khan A178","27","1","A1"
"22148","22718","Kiran R 22719","25","1","A2"
"22149","22718","Arjun Nayak 22720","52","2","A3"
"22150","22719","Ravi Kumar 22719","30","1","A1"
"22151","22720","Imran Pasha 22720","42","1","A1"
"22152","22721","Prakash Gowda A142","56","1","A1"
"22153","22721","Ravi Kumar 22722","45","1","A2"
"22154","22721","Rizwan Khan 22723","25","1","A3"
"22155","22723","Arjun Nayak A15","26","1","A1"
"22156","22723","Naveen H 22724","53","1","A2"
"22157","22723","Naveen H 22725","23","1","A3"
"22158","22724","Ravi Kumar A28","24","1","A1"
"22159","22725","Prakash Gowda 22725","44","1","A1"
"22160","22726","Vijay Patil A20","44","1","A1"
"22161","22726","Rizwan Khan 22727","42","2","A2"
"22162","22726","Naveen H 22728","49","1","A3"
"22163","22727","Vijay Patil A123","53","1","A1"
"22164","22727","Manjunath S 22728","35","1","A2"
"22165","22727","Suresh Babu 22729","24","1","A3"
"22166","22728","Kiran R A136","27","2","A1"
"22167","22730","Ravi Kumar A156","56","1","A1"
"22168","22730","Kiran R 22731","19","1","A2"
"22169","22731","Vijay Patil 22731","44","1","A1"
"22170","22732","Ravi Kumar A147","35","1","A1"
"22171","22732","Suresh Babu 22733","42","1","A2"
"22172","22733","Naveen H 22733","38","1","A1"
"22173","22734","Arjun Nayak 22734","45","1","A1"
"22174","22736","Prakash Gowda A117","56","1","A1"
"22175","22736","Rizwan Khan 22737","45","1","A2"
"22176","22737","Ravi Kumar 22737","43","1","A1"
"22177","22738","Arjun Nayak 22738","46","1","A1"
"22178","22739","Prakash Gowda 22739","52","1","A1"
"22179","22740","Arjun Nayak A80","53","1","A1"
"22180","22741","Vijay Patil A55","29","1","A1"
"22181","22741","Kiran R 22742","51","1","A2"
"22182","22741","Imran Pasha 22743","34","1","A3"
"22183","22744","Rizwan Khan 22744","36","1","A1"
"22184","22745","Arjun Nayak 22745","44","1","A1"
"22185","22746","Arjun Nayak A46","51","1","A1"
"22186","22746","Rizwan Khan 22747","29","1","A2"
"22187","22747","Imran Pasha A131","42","1","A1"
"22188","22747","Prakash Gowda 22748","39","1","A2"
"22189","22748","Manjunath S 22748","47","1","A1"
"22190","22749","Kiran R A21","28","1","A1"
"22191","22749","Imran Pasha 22750","49","1","A2"
"22192","22750","Imran Pasha 22750","52","1","A1"
"22193","22751","Manjunath S A127","50","1","A1"
"22194","22751","Prakash Gowda 22752","36","1","A2"
"22195","22752","Naveen H A75","29","1","A1"
"22196","22752","Arjun Nayak 22753","25","1","A2"
"22197","22752","Vijay Patil 22754","26","1","A3"
"22198","22753","Ravi Kumar A28","23","1","A1"
"22199","22755","Vijay Patil A55","36","1","A1"
"22200","22756","Rizwan Khan 22756","35","1","A1"
"22201","22757","Rizwan Khan 22757","44","1","A1"
"22202","22758","Naveen H 22758","42","1","A1"
"22203","22761","Naveen H A134","37","1","A1"
"22204","22762","Naveen H 22762","22","1","A1"
"22205","22763","Manjunath S A23","43","1","A1"
"22206","22763","Kiran R 22764","46","2","A2"
"22207","22763","Suresh Babu 22765","21","1","A3"
"22208","22765","Vijay Patil A123","47","1","A1"
"22209","22765","Rizwan Khan 22766","37","1","A2"
"22210","22767","Imran Pasha A95","51","1","A1"
"22211","22768","Prakash Gowda A150","44","1","A1"
"22212","22770","Ravi Kumar 22770","25","1","A1"
"22213","22771","Suresh Babu 22771","46","1","A1"
"22214","22772","Arjun Nayak A124","44","1","A1"
"22215","22772","Kiran R 22773","39","1","A2"
"22216","22772","Suresh Babu 22774","31","1","A3"
"22217","22773","Rizwan Khan 22773","38","1","A1"
"22218","22774","Naveen H 22774","54","1","A1"
"22219","22775","Kiran R 22775","42","1","A1"
"22220","22776","Vijay Patil A140","49","1","A1"
"22221","22776","Manjunath S 22777","24","1","A2"
"22222","22776","Naveen H 22778","34","1","A3"
"22223","22779","Suresh Babu 22779","33","1","A1"
"22224","22782","Prakash Gowda A126","50","1","A1"
"22225","22783","Arjun Nayak 22783","52","1","A1"
"22226","22784","Ravi Kumar A81","49","1","A1"
"22227","22784","Naveen H 22785","33","1","A2"
"22228","22785","Imran Pasha A93","20","1","A1"
"22229","22785","Manjunath S 22786","51","1","A2"
"22230","22785","Arjun Nayak 22787","39","1","A3"
"22231","22786","Ravi Kumar A81","54","1","A1"
"22232","22786","Kiran R 22787","34","1","A2"
"22233","22788","Arjun Nayak A154","25","1","A1"
"22234","22789","Suresh Babu 22789","53","1","A1"
"22235","22791","Ravi Kumar A28","35","1","A1"
"22236","22791","Kiran R 22792","47","1","A2"
"22237","22792","Vijay Patil A43","39","1","A1"
"22238","22792","Naveen H 22793","27","1","A2"
"22239","22793","Arjun Nayak A35","34","1","A1"
"22240","22793","Arjun Nayak 22794","27","1","A2"
"22241","22793","Naveen H 22795","29","1","A3"
"22242","22796","Imran Pasha A166","34","1","A1"
"22243","22796","Suresh Babu 22797","29","1","A2"
"22244","22796","Prakash Gowda 22798","34","2","A3"
"22245","22801","Kiran R 22801","49","1","A1"
"22246","22803","Vijay Patil A110","40","1","A1"
"22247","22805","Prakash Gowda 22805","32","1","A1"
"22248","22806","Prakash Gowda 22806","53","1","A1"
"22249","22807","Arjun Nayak 22807","47","1","A1"
"22250","22808","Naveen H 22808","19","1","A1"
"22251","22810","Naveen H A105","40","1","A1"
"22252","22812","Naveen H A175","43","1","A1"
"22253","22812","Suresh Babu 22813","35","1","A2"
"22254","22814","Imran Pasha A129","21","1","A1"
"22255","22816","Imran Pasha 22816","52","1","A1"
"22256","22817","Prakash Gowda A53","21","1","A1"
"22257","22818","Ravi Kumar A81","41","1","A1"
"22258","22818","Arjun Nayak 22819","56","1","A2"
"22259","22819","Naveen H 22819","37","1","A1"
"22260","22820","Manjunath S 22820","47","1","A1"
"22261","22821","Prakash Gowda A71","46","1","A1"
"22262","22821","Vijay Patil 22822","25","1","A2"
"22263","22822","Vijay Patil A41","32","1","A1"
"22264","22822","Prakash Gowda 22823","33","1","A2"
"22265","22822","Suresh Babu 22824","44","1","A3"
"22266","22823","Ravi Kumar A39","39","1","A1"
"22267","22823","Manjunath S 22824","46","1","A2"
"22268","22823","Kiran R 22825","44","1","A3"
"22269","22824","Manjunath S A139","31","1","A1"
"22270","22824","Rizwan Khan 22825","48","2","A2"
"22271","22824","Imran Pasha 22826","25","1","A3"
"22272","22825","Naveen H 22825","55","1","A1"
"22273","22829","Prakash Gowda A53","35","1","A1"
"22274","22830","Arjun Nayak A24","46","1","A1"
"22275","22834","Manjunath S 22834","20","1","A1"
"22276","22835","Vijay Patil A141","26","2","A1"
"22277","22836","Kiran R A133","42","1","A1"
"22278","22837","Prakash Gowda A143","34","1","A1"
"22279","22837","Rizwan Khan 22838","51","1","A2"
"22280","22837","Naveen H 22839","39","1","A3"
"22281","22838","Vijay Patil A50","56","1","A1"
"22282","22839","Rizwan Khan 22839","53","1","A1"
"22283","22840","Prakash Gowda A143","45","1","A1"
"22284","22840","Vijay Patil 22841","39","1","A2"
"22285","22841","Kiran R 22841","49","1","A1"
"22286","22842","Arjun Nayak A124","47","1","A1"
"22287","22842","Kiran R 22843","49","1","A2"
"22288","22842","Imran Pasha 22844","19","1","A3"
"22289","22844","Arjun Nayak A124","53","2","A1"
"22290","22845","Vijay Patil A77","23","1","A1"
"22291","22845","Suresh Babu 22846","42","1","A2"
"22292","22845","Vijay Patil 22847","54","1","A3"
"22293","22846","Arjun Nayak A45","19","1","A1"
"22294","22846","Rizwan Khan 22847","52","1","A2"
"22295","22846","Suresh Babu 22848","44","1","A3"
"22296","22848","Suresh Babu A92","46","1","A1"
"22297","22848","Naveen H 22849","55","1","A2"
"22298","22848","Imran Pasha 22850","54","1","A3"
"22299","22850","Arjun Nayak A24","34","1","A1"
"22300","22851","Kiran R 22851","46","1","A1"
"22301","22852","Prakash Gowda 22852","55","1","A1"
"22302","22855","Manjunath S 22855","38","1","A1"
"22303","22856","Imran Pasha 22856","45","1","A1"
"22304","22857","Suresh Babu 22857","45","1","A1"
"22305","22858","Manjunath S 22858","49","1","A1"
"22306","22860","Vijay Patil A110","19","1","A1"
"22307","22860","Rizwan Khan 22861","24","1","A2"
"22308","22861","Naveen H 22861","20","1","A1"
"22309","22862","Imran Pasha A164","46","2","A1"
"22310","22864","Suresh Babu A96","41","1","A1"
"22311","22864","Imran Pasha 22865","49","1","A2"
"22312","22864","Suresh Babu 22866","34","1","A3"
"22313","22865","Naveen H 22865","37","1","A1"
"22314","22867","Arjun Nayak A153","43","1","A1"
"22315","22868","Vijay Patil 22868","56","1","A1"
"22316","22869","Rizwan Khan 22869","19","1","A1"
"22317","22870","Ravi Kumar 22870","36","1","A1"
"22318","22872","Vijay Patil 22872","33","1","A1"
"22319","22873","Arjun Nayak A49","45","1","A1"
"22320","22873","Rizwan Khan 22874","29","1","A2"
"22321","22873","Manjunath S 22875","55","1","A3"
"22322","22875","Vijay Patil 22875","43","1","A1"
"22323","22876","Suresh Babu A180","30","1","A1"
"22324","22876","Naveen H 22877","41","1","A2"
"22325","22876","Imran Pasha 22878","54","1","A3"
"22326","22877","Arjun Nayak A152","41","1","A1"
"22327","22877","Vijay Patil 22878","48","1","A2"
"22328","22877","Kiran R 22879","56","1","A3"
"22329","22878","Naveen H A18","42","1","A1"
"22330","22878","Kiran R 22879","24","1","A2"
"22331","22878","Kiran R 22880","50","1","A3"
"22332","22879","Prakash Gowda 22879","38","1","A1"
"22333","22880","Suresh Babu A177","20","2","A1"
"22334","22881","Imran Pasha A112","23","1","A1"
"22335","22881","Prakash Gowda 22882","41","1","A2"
"22336","22881","Prakash Gowda 22883","39","1","A3"
"22337","22882","Kiran R 22882","35","2","A1"
"22338","22883","Manjunath S 22883","48","1","A1"
"22339","22886","Ravi Kumar A81","32","1","A1"
"22340","22886","Vijay Patil 22887","52","1","A2"
"22341","22887","Naveen H A37","36","1","A1"
"22342","22887","Naveen H 22888","38","1","A2"
"22343","22888","Ravi Kumar A179","33","1","A1"
"22344","22888","Arjun Nayak 22889","21","1","A2"
"22345","22888","Suresh Babu 22890","53","1","A3"
"22346","22889","Naveen H A64","36","1","A1"
"22347","22890","Imran Pasha A58","44","1","A1"
"22348","22890","Naveen H 22891","56","1","A2"
"22349","22890","Manjunath S 22892","37","1","A3"
"22350","22891","Manjunath S 22891","25","2","A1"
"22351","22892","Ravi Kumar 22892","41","1","A1"
"22352","22893","Arjun Nayak A80","42","1","A1"
"22353","22893","Suresh Babu 22894","39","1","A2"
"22354","22894","Vijay Patil 22894","21","1","A1"
"22355","22895","Rizwan Khan A47","22","1","A1"
"22356","22895","Ravi Kumar 22896","55","1","A2"
"22357","22895","Manjunath S 22897","40","1","A3"
"22358","22897","Vijay Patil 22897","28","1","A1"
"22359","22898","Suresh Babu A27","31","1","A1"
"22360","22898","Suresh Babu 22899","19","1","A2"
"22361","22899","Arjun Nayak 22899","25","1","A1"
"22362","22900","Imran Pasha 22900","45","1","A1"
"22363","22904","Ravi Kumar 22904","24","1","A1"
"22364","22905","Arjun Nayak 22905","41","1","A1"
"22365","22908","Kiran R A38","21","1","A1"
"22366","22910","Vijay Patil 22910","36","1","A1"
"22367","22911","Naveen H 22911","24","2","A1"
"22368","22914","Imran Pasha 22914","23","1","A1"
"22369","22915","Naveen H A146","38","1","A1"
"22370","22917","Vijay Patil A109","47","1","A1"
"22371","22919","Kiran R 22919","50","1","A1"
"22372","22921","Manjunath S A122","37","1","A1"
"22373","22922","Suresh Babu 22922","49","1","A1"
"22374","22923","Naveen H A175","45","1","A1"
"22375","22924","Ravi Kumar 22924","53","1","A1"
"22376","22926","Suresh Babu 22926","43","1","A1"
"22377","22927","Arjun Nayak A159","46","1","A1"
"22378","22927","Manjunath S 22928","38","1","A2"
"22379","22927","Prakash Gowda 22929","41","1","A3"
"22380","22928","Naveen H 22928","46","1","A1"
"22381","22931","Naveen H 22931","39","1","A1"
"22382","22933","Kiran R A133","39","2","A1"
"22383","22933","Vijay Patil 22934","25","1","A2"
"22384","22933","Ravi Kumar 22935","33","1","A3"
"22385","22935","Rizwan Khan A78","21","1","A1"
"22386","22935","Vijay Patil 22936","50","1","A2"
"22387","22935","Imran Pasha 22937","56","1","A3"
"22388","22936","Rizwan Khan A119","34","1","A1"
"22389","22936","Prakash Gowda 22937","23","1","A2"
"22390","22938","Imran Pasha 22938","35","1","A1"
"22391","22939","Imran Pasha 22939","30","1","A1"
"22392","22940","Kiran R A136","39","1","A1"
"22393","22940","Arjun Nayak 22941","55","1","A2"
"22394","22940","Imran Pasha 22942","22","1","A3"
"22395","22941","Arjun Nayak 22941","43","1","A1"
"22396","22945","Naveen H A9","32","1","A1"
"22397","22945","Kiran R 22946","34","1","A2"
"22398","22946","Suresh Babu A66","41","1","A1"
"22399","22946","Ravi Kumar 22947","54","1","A2"
"22400","22948","Ravi Kumar 22948","33","1","A1"
"22401","22949","Kiran R 22949","34","2","A1"
"22402","22950","Kiran R 22950","51","1","A1"
"22403","22952","Rizwan Khan 22952","31","1","A1"
"22404","22953","Ravi Kumar 22953","55","1","A1"
"22405","22954","Arjun Nayak 22954","34","1","A1"
"22406","22955","Prakash Gowda A14","42","1","A1"
"22407","22956","Kiran R 22956","38","1","A1"
"22408","22957","Arjun Nayak A54","56","1","A1"
"22409","22957","Manjunath S 22958","35","1","A2"
"22410","22957","Imran Pasha 22959","46","1","A3"
"22411","22958","Arjun Nayak A54","21","1","A1"
"22412","22958","Ravi Kumar 22959","56","1","A2"
"22413","22959","Suresh Babu 22959","39","2","A1"
"22414","22962","Naveen H A12","20","1","A1"
"22415","22964","Rizwan Khan A148","44","1","A1"
"22416","22964","Prakash Gowda 22965","21","1","A2"
"22417","22964","Prakash Gowda 22966","36","2","A3"
"22418","22968","Prakash Gowda 22968","31","1","A1"
"22419","22969","Imran Pasha 22969","37","1","A1"
"22420","22970","Manjunath S A127","33","1","A1"
"22421","22972","Imran Pasha A79","30","1","A1"
"22422","22972","Arjun Nayak 22973","32","1","A2"
"22423","22972","Naveen H 22974","27","1","A3"
"22424","22973","Prakash Gowda A143","40","1","A1"
"22425","22973","Rizwan Khan 22974","44","1","A2"
"22426","22973","Ravi Kumar 22975","48","1","A3"
"22427","22974","Manjunath S A127","29","1","A1"
"22428","22974","Rizwan Khan 22975","51","1","A2"
"22429","22974","Naveen H 22976","35","1","A3"
"22430","22976","Manjunath S 22976","36","1","A1"
"22431","22977","Rizwan Khan A56","25","1","A1"
"22432","22977","Imran Pasha 22978","24","1","A2"
"22433","22977","Prakash Gowda 22979","32","1","A3"
"22434","22978","Ravi Kumar 22978","47","1","A1"
"22435","22980","Arjun Nayak 22980","33","1","A1"
"22436","22983","Kiran R A21","33","2","A1"
"22437","22984","Kiran R A133","34","1","A1"
"22438","22986","Rizwan Khan 22986","49","1","A1"
"22439","22987","Suresh Babu A158","34","1","A1"
"22440","22988","Arjun Nayak A124","22","1","A1"
"22441","22988","Manjunath S 22989","49","1","A2"
"22442","22988","Rizwan Khan 22990","37","1","A3"
"22443","22989","Manjunath S A16","36","1","A1"
"22444","22989","Suresh Babu 22990","29","1","A2"
"22445","22989","Vijay Patil 22991","51","1","A3"
"22446","22990","Kiran R 22990","19","1","A1"
"22447","22991","Imran Pasha A79","53","1","A1"
"22448","22991","Imran Pasha 22992","55","1","A2"
"22449","22991","Vijay Patil 22993","42","2","A3"
"22450","22992","Suresh Babu A177","47","1","A1"
"22451","22992","Arjun Nayak 22993","42","1","A2"
"22452","22992","Vijay Patil 22994","56","1","A3"
"22453","22993","Arjun Nayak A17","30","1","A1"
"22454","22994","Vijay Patil A55","55","1","A1"
"22455","22994","Suresh Babu 22995","33","1","A2"
"22456","22995","Manjunath S 22995","51","1","A1"
"22457","22996","Naveen H 22996","32","1","A1"
"22458","23001","Kiran R A132","40","1","A1"
"22459","23001","Vijay Patil 23002","55","2","A2"
"22460","23003","Arjun Nayak 23003","42","1","A1"
"22461","23004","Ravi Kumar A87","34","1","A1"
"22462","23004","Kiran R 23005","39","1","A2"
"22463","23004","Manjunath S 23006","45","1","A3"
"22464","23005","Ravi Kumar 23005","37","1","A1"
"22465","23007","Imran Pasha A131","36","1","A1"
"22466","23008","Manjunath S 23008","28","1","A1"
"22467","23009","Prakash Gowda A31","36","1","A1"
"22468","23010","Prakash Gowda A161","40","1","A1"
"22469","23013","Manjunath S 23013","23","1","A1"
"22470","23014","Prakash Gowda A161","44","1","A1"
"22471","23014","Manjunath S 23015","41","1","A2"
